inv	class	pvalue	obs	mean_enrich	median_enrich	lower95_enrich	upper95_enrich	lower90_enrich	upper90_enrich	mean_obs_grt_perm	pvalue_obs_grt_perm	chrom	pvaluelabel	sig_lower90
In(2R)NS	all	0.001	0.00279649695710257	0.949554321896858	0.962190192170485	0.722853142360116	1.12422834498299	0.76920684376911	1.09276265468909	155	0.69061876247505	2R		
In(2R)NS	all	0.000562341325190349	0.00175152144871605	0.963028771656148	0.976795093223446	0.709032430575638	1.17087576216188	0.750618082285325	1.13025477761342	189	0.622754491017964	2R		
In(2R)NS	all	0.000316227766016838	0.00106872495175894	0.950675575493579	0.954885502026568	0.686879836111092	1.18828844514871	0.728426963927231	1.1612558475822	175	0.650698602794411	2R		
In(2R)NS	all	0.000177827941003892	0.000670921775270892	0.970612185676477	0.974111903896649	0.676452661395172	1.26293942661476	0.701641942391596	1.22821018580067	206	0.588822355289421	2R		
In(2R)NS	all	1e-04	0.000457176784919103	1.0809692668243	1.06942539541174	0.709514509387733	1.48073867905139	0.754517805654062	1.39997547869972	324	0.353293413173653	2R		
In(2R)NS	all	0.003894319	0.00901291375983375	0.982482329210847	0.995395060797115	0.804422982652927	1.10525043811059	0.838121964396448	1.08288066122722	232	0.536926147704591	2R		
In(3L)P	all	1	0.99999496231814	0.999999052908553	0.999999999949244	0.99999496231814	1.00000503778337	0.99999496231814	1.00000503773262	155	0.69061876247505	3L		
In(3L)P	all	0.562341325190349	0.598582396324507	1.00247039505302	1.00245753926544	0.996167359819046	1.00873527553041	0.996919493269793	1.00801142422331	385	0.231536926147705	3L		
In(3L)P	all	0.316227766016838	0.36141337202273	1.00275116469583	1.00311495892187	0.990302651555951	1.01514654554959	0.991891563636238	1.01329543589399	329	0.343313373253493	3L		
In(3L)P	all	0.177827941003892	0.218383508644662	0.998335542845941	0.998657736002424	0.978234229084619	1.01712040968121	0.982238887990068	1.01417156642392	219	0.562874251497006	3L		
In(3L)P	all	0.1	0.133392777979285	1.00136937047419	1.00178190781188	0.97518527287881	1.02751334851961	0.978285739679945	1.02335789449583	274	0.453093812375249	3L		
In(3L)P	all	0.0562341325190349	0.0820084230040704	1.00903896927061	1.00918759041953	0.974330175409245	1.04404835298936	0.978594706654953	1.03754896680231	340	0.321357285429142	3L		
In(3L)P	all	0.0316227766016838	0.0503314794664087	1.01333341597291	1.01258755736713	0.969819325129755	1.05643670276445	0.97547912233114	1.05113042396829	352	0.297405189620758	3L		
In(3L)P	all	0.0177827941003892	0.0313696449441825	1.03253460600645	1.03293734377074	0.974798463995146	1.08847332130925	0.984487551466042	1.07939403322692	437	0.127744510978044	3L		
In(3L)P	all	0.01	0.0192237939789626	1.03424114556217	1.03582279161483	0.966311453848539	1.09848076566521	0.974385026798342	1.08937851307148	418	0.165668662674651	3L		
In(3L)P	all	0.00562341325190349	0.0118536654173216	1.04196749052968	1.04161395610124	0.958827919379017	1.11601483236162	0.972659921625334	1.10730583185759	423	0.155688622754491	3L		
In(3L)P	all	0.00316227766016838	0.00722403578769194	1.03651445547899	1.03764230977378	0.944870884812458	1.12870291775003	0.957235998215328	1.11512218306141	377	0.24750499001996	3L		
In(3L)P	all	0.00177827941003892	0.00450368758312175	1.05532866030363	1.05672960339081	0.945506492768229	1.16789131087495	0.966439412159323	1.15215243228612	406	0.189620758483034	3L		
In(3L)P	all	0.001	0.00287651634223995	1.1004265646129	1.09808245483912	0.963661086063818	1.25090076037018	0.979435805468126	1.22532867847205	452	0.0978043912175649	3L	.	
In(3L)P	all	0.000562341325190349	0.00180349010599283	1.1270964085053	1.12402440852597	0.94080506301307	1.32617701527054	0.972685444956423	1.27859107373151	459	0.0838323353293413	3L	.	
In(3L)P	all	0.000316227766016838	0.00105287550880587	1.07363304162598	1.06906331824106	0.868933786364033	1.31055058672597	0.900870691652874	1.26669250997461	361	0.279441117764471	3L		
In(3L)P	all	0.000177827941003892	0.000695200096723492	1.16433837860673	1.15001158666828	0.919976594930077	1.50000755652279	0.945200717807557	1.46808547617026	434	0.13373253493014	3L		
In(3L)P	all	1e-04	0.000453391367428364	1.24805464105104	1.23288913401007	0.913484988539881	1.68320103556996	0.956934440725247	1.58037697872947	454	0.093812375249501	3L	.	
In(3L)P	all	0.003894319	0.00867992584532302	1.04277183360874	1.04361519074854	0.956340257238194	1.12696729709951	0.966855688277482	1.11809949388329	403	0.19560878243513	3L		
In(3R)KMoP	all	1	1	1.00000086856	1	1	1.00000510922305	1	1.00000510920935	85	0.830339321357285	3R		
In(3R)KMoP	all	0.562341325190349	0.608647671014515	1.00947157274713	1.01099248268503	0.989050753584201	1.02139202801028	0.993548816707008	1.01983808613382	438	0.125748502994012	3R		
In(3R)KMoP	all	0.316227766016838	0.37342447976539	1.01473370104247	1.01878434812699	0.972047922114578	1.03951955353282	0.980188128410199	1.03645974879292	415	0.171656686626747	3R		
In(3R)KMoP	all	0.177827941003892	0.232964966867454	1.03076081704896	1.03701201191609	0.963052537843312	1.06949821681828	0.977494890085605	1.06638678906405	434	0.13373253493014	3R		
In(3R)KMoP	all	0.1	0.146253237895253	1.05010294300927	1.05920766126093	0.957453046110516	1.10564060450564	0.976614950675222	1.09796583935404	443	0.115768463073852	3R		
In(3R)KMoP	all	0.0562341325190349	0.0916624516550945	1.06612304829802	1.0770682045272	0.946475170444315	1.13695152516125	0.969658367782709	1.1290866110719	444	0.11377245508982	3R		
In(3R)KMoP	all	0.0316227766016838	0.0576255945720869	1.08343928224274	1.09754998940173	0.937852415643529	1.17074622749496	0.964976665192194	1.16143166412025	444	0.11377245508982	3R		
In(3R)KMoP	all	0.0177827941003892	0.0364023726683322	1.10633671842461	1.12107056928721	0.929646275513463	1.21501050961356	0.963587438677436	1.20142028692603	454	0.093812375249501	3R	.	
In(3R)KMoP	all	0.01	0.0230471723658732	1.1315469531293	1.14840985378189	0.924633532511615	1.26626171805331	0.967748433325205	1.25481867490258	457	0.0878243512974052	3R	.	
In(3R)KMoP	all	0.00562341325190349	0.0146886766907306	1.16498275155908	1.18141692618209	0.926705576860516	1.32981521565303	0.976060730114676	1.30921398334316	463	0.0758483033932136	3R	.	
In(3R)KMoP	all	0.00316227766016838	0.0091912797796954	1.17625555808519	1.19374719429366	0.913879829576353	1.36967774762112	0.962980214453148	1.34351352768697	457	0.0878243512974052	3R	.	
In(3R)KMoP	all	0.00177827941003892	0.00582437962693316	1.20293564144604	1.22317284099805	0.909739287821669	1.43307380741796	0.964330139826938	1.39882390679333	456	0.0898203592814371	3R	.	
In(3R)KMoP	all	0.001	0.00376030123282702	1.25270902398849	1.27114742581719	0.90858506328764	1.52693604284644	0.983811697604483	1.47522405883304	468	0.0658682634730539	3R	.	
In(3R)KMoP	all	0.000562341325190349	0.00232464274583736	1.25263157691103	1.26739652009612	0.892903890147308	1.54263500171155	0.955767262382317	1.50658556859212	457	0.0878243512974052	3R	.	
In(3R)KMoP	all	0.000316227766016838	0.00156338611038732	1.36652253594156	1.38460477339744	0.947218863620398	1.73862326139481	1.00640390697023	1.69055720547654	477	0.0479041916167665	3R	*	*
In(3R)KMoP	all	0.000177827941003892	0.00104225740692488	1.47786917731792	1.48904348717221	0.987772203929046	1.97151113642172	1.05152490190914	1.87241508181945	484	0.0339321357285429	3R	*	*
In(3R)KMoP	all	1e-04	0.000623310802180566	1.44552436952228	1.45234756073084	0.916988613066777	2.03329723324937	0.999574081336203	1.9077336559429	474	0.0538922155688623	3R	.	
In(3R)KMoP	all	0.003894319	0.0109334845628394	1.17717419665148	1.1975259042676	0.920379524078983	1.36347858310223	0.970032704769156	1.33508861375583	461	0.0798403193612774	3R	.	
all	all	1	0.999994836411047	0.999998301192863	0.999998709102762	0.999994836411047	1.0000012909139	0.999996127308286	1.00000129085683	86	0.828343313373254	all		
all	all	0.562341325190349	0.606659738851489	1.01082557757811	1.01156574850906	0.998116541169221	1.01847276299218	1.00197053011772	1.01744852839322	485	0.031936127744511	all	*	*
all	all	0.316227766016838	0.372115328759254	1.02107366637963	1.0228042023378	0.993613055873891	1.03712359781319	1.00196077532748	1.03533269757789	483	0.0359281437125748	all	*	*
all	all	0.177827941003892	0.229996579122319	1.03319796959077	1.03653476740299	0.990220019621796	1.05782230483927	1.00369803741832	1.05506331255239	482	0.0379241516966068	all	*	*
all	all	0.1	0.143236666645152	1.04968189942538	1.05367596871113	0.991740443842055	1.08356182207	1.00791799059706	1.0813475495848	484	0.0339321357285429	all	*	*
all	all	0.0562341325190349	0.0890706185334117	1.06261535479146	1.06769724019731	0.990338375510907	1.10687287345003	1.00863844810249	1.10393035250756	484	0.0339321357285429	all	*	*
all	all	0.0316227766016838	0.0555176175200573	1.07612152709731	1.08103475638888	0.985677346302745	1.13352829474934	1.01032225247834	1.12509729234104	483	0.0359281437125748	all	*	*
all	all	0.0177827941003892	0.0348116258205266	1.0956290425272	1.10172460494524	0.987779791419749	1.16367738933938	1.01495808573399	1.1547260470501	486	0.029940119760479	all	*	*
all	all	0.01	0.0216315650192666	1.10450188267402	1.1120101598005	0.979816095579703	1.18487822085592	1.01206693401027	1.17372878725888	483	0.0359281437125748	all	*	*
all	all	0.00562341325190349	0.0134872943439338	1.11695585366151	1.12325101726273	0.971205879017946	1.21114827955845	1.00893451898905	1.19941876109476	483	0.0359281437125748	all	*	*
all	all	0.00316227766016838	0.00841664999257734	1.12911611568879	1.13656694449394	0.976534860787904	1.23485308943704	1.01143276091627	1.22284939208389	483	0.0359281437125748	all	*	*
all	all	0.00177827941003892	0.00523587919783646	1.13793267476768	1.14672424897168	0.977370675926948	1.26237997502447	1.01036655477899	1.24339659219196	480	0.0419161676646707	all	*	*
all	all	0.001	0.00328533347102904	1.15663524127013	1.16501510182768	0.975085282939489	1.30519845054429	1.01454225401235	1.28227882688247	481	0.0399201596806387	all	*	*
all	all	0.000562341325190349	0.00207576275890558	1.18382623285941	1.18933913279739	0.980374125481671	1.34791775698572	1.02402842568404	1.32672111270741	483	0.0359281437125748	all	*	*
all	all	0.000316227766016838	0.00130509710774474	1.20586777671607	1.2078860842874	0.985283337718137	1.39843469776678	1.03575828361474	1.37559484706427	483	0.0359281437125748	all	*	*
all	all	0.000177827941003892	0.000854573971638988	1.28098587223688	1.28542444795187	1.02689246170274	1.51321967825581	1.07966425237696	1.4842941068544	489	0.0239520958083832	all	*	*
all	all	1e-04	0.000526686073155146	1.28394844638051	1.28300561796042	1.00245101738799	1.57239251719205	1.06233787498993	1.52807864378046	488	0.0259481037924152	all	*	*
all	all	0.003894319	0.0100005809037572	1.12682730531308	1.13144515850598	0.980130415182848	1.23032498584877	1.01289243584317	1.21795743776695	484	0.0339321357285429	all	*	*
